scene_id,im_id,obj_id,score,R,t,time
2,775,1,1,0.9999999894800187 7.481436430467614e-05 0.00012426895252319603 -7.484999646900636e-05 0.999999956084709 0.0002867543513560278 -0.0001242474937213911 -0.0002867636498701809 0.9999999511645831,-0.14994509544683865 -0.28376036293491325 0.028085991948728406,5
2,785,1,1,0.9999999089687657 -0.00035503990046487077 0.00023666247817610842 0.00035501253634351304 0.9999999302947671 0.00011565707427818595 -0.0002367035245555149 -0.00011557304560289028 0.9999999653071558,-0.11958022845266392 -0.07862592525023615 0.04154074458472223,5
2,788,1,1,0.99999916815059 -0.0010799542884297325 -0.0007052636838849602 0.0010800565286326752 0.9999994062838194 0.00014460257523635223 0.0007051071009876453 -0.00014536417959545855 0.9999997408465823,0.5280021640225812 0.1526091716363851 0.19180895529621012,5
2,791,1,1,0.9999999364787175 -0.00010306173352431225 -0.00034120498177281355 0.00010310150344500224 0.9999999878940526 0.00011654173080028613 0.0003411929666497504 -0.0001165769021440749 0.9999999349985913,0.27592670387207363 -0.06896864918145695 0.07471752376977747,5
2,794,1,1,0.9999999984345095 5.57011697896459e-05 5.325532442021497e-06 -5.570061572438001e-05 0.9999999930424879 -0.00010398300504688152 -5.3313243802213806e-06 0.00010398270824851785 0.9999999945795864,-0.012735077314545151 0.10110978283484684 -0.008059528691433115,5
2,808,1,1,0.999999799412489 0.000134153906335005 0.0006190134980221113 -0.00013414596358524156 0.9999999909195756 -1.2872804308665386e-05 -0.000619015219338187 1.2789763564374085e-05 0.9999998083282715,-0.6144127158766821 -0.033232957846770717 -0.09040348508438001,5
2,809,1,1,0.9999997458037971 -0.0006745674814668812 0.00023097847056305354 0.000674452618965482 0.9999996490503233 0.000497003917923261 -0.00023131365218281852 -0.0004968480075521753 0.999999849818015,-0.2082908572638189 -0.08828416076787349 -0.14617483775214168,5
2,819,1,1,0.9999999708678505 -0.00019660548085495555 0.0001400377905874696 0.00019656915079981074 0.9999999470369086 0.00025939689697729307 -0.00014008878202250406 -0.00025936936231174545 0.9999999565513328,-0.06535795903312192 -0.15810194963114554 0.028474134869043155,5
2,821,1,1,0.9999998765788245 -0.0004268470432507998 0.00025425172161856746 0.00042667742147833865 0.9999996866472509 0.0006668221492077825 -0.0002545362730105166 -0.0006667135834389909 0.99999974535211,-0.18281601690046045 -0.4682755845875022 0.027615808372047468,5
2,828,1,1,0.9999994011650201 -0.0009178408058084786 0.000596018335761006 0.0009172640990662839 0.9999991116208833 0.0009671525300393724 -0.000596905498328304 -0.0009666052446524742 0.9999993546888557,-0.5592700644122033 -0.5845909798552782 -0.16710460833326124,5
2,837,1,1,0.9999993940905122 -0.0005032409032228354 0.0009790644524141356 0.0005027996190651307 0.9999997719344503 0.00045091417209576663 -0.0009792911475784427 -0.0004504216256491847 0.999999419054435,-0.6262046230081069 -0.2204478580298428 -0.11224446052142412,5
2,840,1,1,0.9999997236762972 0.00029735762468463545 -0.0006813411587991008 -0.0002978164835009678 0.9999997288773357 -0.0006734616537288074 0.0006811407151143672 0.0006736643822633781 0.9999995411117084,0.5177481387178204 0.4149273745597526 0.1581284761440429,5
2,844,1,1,0.9999998993874736 -4.400417932681755e-05 -0.0004464176013228155 4.396161082850791e-05 0.9999999944864333 -9.536514390061542e-05 0.0004464217953263627 9.534550906883064e-05 0.9999998958084018,0.380391367295676 0.07939191133594647 0.016278924487778568,5
2,850,1,1,0.9999998279999949 8.387624894673484e-05 -0.0005804866537976738 -8.406494668133924e-05 0.9999999436373322 -0.0003250514056816478 0.0005804593569878613 0.0003251001483521865 0.9999997786883901,0.5566382505960803 0.2899512944315603 0.13758160833435795,5
2,856,1,1,0.9999996990302689 0.00032153304556226114 -0.0007060848907284867 -0.00032174893464159693 0.999999901523924 -0.0003056628299072106 0.000705986540495307 0.0003058899199733789 0.9999997040071376,0.7070525291821355 0.2680898949954553 0.11315662862921272,5
2,867,1,1,0.9976149658131146 0.01867736702645024 -0.0664494992205132 -0.02617208728781713 0.9931622400787266 -0.11377076394577387 0.06387019518286091 0.11523853887812584 0.9912823398631379,87.99858010841555 102.01676969753338 62.864683422798834,5
2,871,1,1,0.9999999623669815 -0.00014483677563101316 -0.0002329985928788414 0.00014479258651944882 0.9999999715321581 -0.00018965967196968303 0.00023302605594127668 0.00018962592836321845 0.999999954870431,0.19700595743947247 0.1810628398775158 0.06414385817936363,5
2,877,1,1,0.999999787738536 0.0002433711949568762 -0.0006043950235144757 -0.00024365888166727467 0.9999998570446863 -0.00047596318811984895 0.000604279101383054 0.0004761103533068023 0.9999997040828055,0.5873736773653775 0.4059956176159627 0.18688302797818324,5
2,883,1,1,0.9999987276319873 0.0001459562957718541 -0.0015885311351168663 -0.0001471616642833573 0.9999997013558315 -0.0007587039562647058 0.0015884199230917218 0.0007589367617996945 0.9999984504673687,1.4229959846828706 0.651506905788402 0.31075131478417006,5
2,886,1,1,0.9999998168921991 0.00039682348833186554 -0.00045688804594298804 -0.00039685034846248524 0.9999999195320435 -5.870014727105827e-05 0.0004568647155810679 5.888145270269152e-05 0.9999998939037976,0.4360387321363248 -0.0348585411314879 0.13774725391976972,5
2,902,1,1,0.9999998990763724 4.9203626526814204e-05 -0.00044657166130177006 -4.926675323120577e-05 0.9999999887966787 -0.00014134860968484375 0.0004465647014345875 0.0001413705965554457 0.9999998902971549,0.33747127754951123 0.11185276494981622 0.039827891918776004,5
2,903,1,1,0.9999998955653626 -0.000457021201710206 -9.410320306879605e-07 0.0004570214275599893 0.9999998628222768 0.00025590397239516616 8.240783598845169e-07 -0.000255904375741689 0.9999999672561353,0.026798939545628286 -0.19259331559911175 0.028284605524504514,5
2,904,1,1,0.9999996311077548 0.0002676064326035954 -0.0008161930849351906 -0.0002675729699442575 0.999999963357444 4.110737966739331e-05 0.0008162040556268235 -4.088897329543317e-05 0.9999996660694601,0.7756183182367176 -0.041902690853452995 0.021432574927189307,5
2,907,1,1,0.99999998149577 -0.00017351103463603135 8.308057299402996e-05 0.00017350172848940026 0.999999978675722 0.0001120076222321173 -8.310000578098248e-05 -0.00011199320553640507 0.9999999902759559,-0.06857296335903129 -0.020554949040899828 -0.04615789229251277,5
2,909,1,1,0.9999999387537122 -0.0003322044543736524 -0.00011014886696189552 0.0003322190857167895 0.9999999359919051 0.00013284075656164185 0.00011010472961994755 -0.00013287734198130785 0.999999985110281,0.051517838209917954 -0.060289235356897564 0.048624289584040525,5
2,918,1,1,0.9999998722966588 0.0005049553277906571 -2.0658733745182456e-05 -0.0005049616882504826 0.9999998247526038 -0.0003090444234763595 2.050267649655879e-05 0.00030905481587926997 0.9999999520323795,-0.0679472509764878 0.0041896828573442235 -0.049470839891228024,5
2,972,1,1,0.9874554973702219 0.15411435508898713 0.0343570410372388 -0.15394632564237298 0.9880507512928585 -0.007499446035002716 -0.03510227249825287 0.002116228986867308 0.9993814847396034,-26.215919159409623 -59.12041199189984 -17.963800992730512,5
2,1001,1,1,0.9999999579949536 -0.0002421643282275454 -0.00015926873849285428 0.00024221025636761429 0.9999999290761261 0.0002884127881884191 0.000159198883907391 -0.00028845135259608634 0.9999999457257653,0.09252045951708965 -0.12113371466136869 0.1420406259928768,5
2,1012,1,1,0.9999999580191054 -0.00026508374373998556 0.00011701451932932816 0.00026504926058693035 0.9999999214773758 0.00029460843863132746 -0.00011709260604861327 -0.0002945774116513422 0.9999999497567342,-0.13050663064078094 -0.24935973177757376 -0.025589218161599092,5
2,1038,1,1,0.9999999309503611 -0.00030073849811718123 0.00021830169120456988 0.0003005718096975585 0.9999996635905858 0.0007632006958130377 -0.00021853114159699205 -0.0007631350277800819 0.9999996849344852,-0.2443108242242431 -0.6086858521892538 -0.11345266837747658,5
2,1050,1,1,0.9999998235771992 -0.0005078011385203918 0.00030819405431745106 0.0005075674411385567 0.9999995839926548 0.0007578850907792589 -0.0003085787810185592 -0.0007577285278029533 0.9999996653132509,-0.2923155440264651 -0.7104332029737446 -0.019080730017094538,5
2,1057,1,1,0.9999999868472133 6.995128983228183e-05 -0.00014632973369105295 -6.994329051593362e-05 0.9999999960595214 5.467078068199793e-05 0.0001463335574063418 -5.4660545180162945e-05 0.9999999877993578,0.13878902573901541 -0.051187700367592015 0.022416347194621267,5
2,1061,1,1,0.9999999588007569 7.070699997093789e-05 -0.0002782067673314792 -7.08471192808896e-05 0.9999998706465457 -0.0005036740790640148 0.00027817111806155426 0.0005036937684610582 0.9999998344566952,0.23586950918854654 0.4065867561659502 -0.013616811575161591,5
2,1069,1,1,0.999999981932042 -5.759828816806478e-05 -0.0001811583652992499 5.7634490937527594e-05 0.9999999783708041 0.00019984158066105318 0.00018114685084802407 -0.00019985201802061314 0.9999999636224943,0.17714356379264018 -0.13681011479054916 0.05665452807284055,5
2,1071,1,1,0.9999999533784887 0.00026970413297705553 -0.0001431876449695113 -0.00026969445552221805 0.9999999613475132 6.760082900766906e-05 0.00014320587165767007 -6.756220894230114e-05 0.9999999874637131,0.13222678525787046 -0.036091980495967846 -0.026836501040293115,5
2,1087,1,1,0.999999981423553 -0.00015460604923117627 0.00011510804547493203 0.00015460087125260258 0.9999999870371821 4.499117659223506e-05 -0.00011511499989058649 -4.4973379951990244e-05 0.9999999923629656,-0.10251643756089379 -0.023928277746122717 0.011442730175872384,5
2,1098,1,1,0.9958588666037371 0.029161559986715102 0.08610877554501195 -0.032965615190880815 0.9985271434524069 0.04309074150979639 -0.08472535642773515 -0.045750925760235456 0.9953534381164686,-82.49459626721305 -32.0786512393051 18.566073235780323,5
2,1099,1,1,0.9999999895322366 -0.00014445911498045527 8.190987248857251e-06 0.00014445848044736254 0.9999999865693308 7.741502362879071e-05 -8.202170444615575e-06 -7.741383956089143e-05 0.9999999969699112,1.5096571729600328e-05 -0.07800483212317033 -0.008310525222896104,5
2,1103,1,1,0.9999999767283241 0.00017144658001227997 0.00013095579906480248 -0.00017142055398722267 0.999999965561807 -0.00019872437720888647 -0.0001309898651696284 0.000198701924068595 0.9999999716796,-0.10469328432816383 0.21491633217436856 0.0617520382429575,5
2,1107,1,1,0.9999998557062482 0.0005370872288334022 1.1171017199079758e-05 -0.000537085868586959 0.9999998483986552 -0.00012141431568812172 -1.1236225584076998e-05 0.00012140829837338149 0.9999999925668865,0.02800256207996199 0.3291886257353127 0.016783700083351505,5
2,1117,1,1,0.9999996295629 -0.00027192332295031263 0.0008166589059220158 0.00027173675420055776 0.99999993696065 0.0002285559709313545 -0.0008167210041396256 -0.00022833397002514078 0.999999640415135,-0.6137565563236649 -0.2428330656741764 0.26210411520423804,5
2,1123,1,1,0.999999995878728 -8.89554871308304e-05 1.815121294501676e-05 8.895161669654483e-05 0.9999999733332399 0.00021312233654612045 -1.817017086225281e-05 -0.00021312072108799207 0.9999999771247019,-0.0017330666516954807 -0.16533154761938107 0.001248982274660193,5
2,1131,1,1,0.999999829010812 -0.0002579642846495811 0.0005248168963531974 0.00025790711357059903 0.9999999608014549 0.00010900004727252416 -0.0005248449939004307 -0.00010886467462376676 0.9999998563430976,-0.48411592804461634 -0.16537053202607765 0.06281637594383938,5
2,1144,1,1,0.9999996594114768 0.0008197680817677022 -9.569338253956339e-05 -0.0008197936176963516 0.9999996282931173 -0.0002671180489660502 9.547437211955556e-05 0.0002671964068128724 0.9999999597453614,-0.06165215158468129 0.2581278064595267 -0.03918765496666765,5
2,1148,1,1,0.9999999597675089 -0.00026803970591865456 9.28423200494688e-05 0.00026800491111825253 0.9999998939304778 0.0003745829696857883 -9.29427133108951e-05 -0.0003745580724173747 0.9999999255339485,-0.0662133919052934 -0.26837442040439896 -0.005856486494735691,5
2,1151,1,1,0.9999996171525485 -0.00030271967623235474 0.0008210088641537119 0.00030262814131409854 0.9999999479794042 0.00011161271781066299 -0.0008210426088101283 -0.00011136421469361973 0.9999996567434649,-0.609794482317227 -0.10467353993681172 0.07176436358690808,5
2,1157,1,1,0.9999999345306458 -0.00024270574328996708 0.00026838894504384314 0.00024268387725281948 0.9999999672310595 8.150101689916728e-05 -0.0002684087170140015 -8.143587789355422e-05 0.9999999606624786,-0.20535043646897577 -0.07585229219170486 0.010240967955951419,5
2,1168,1,1,0.9999999653754776 0.0001343809931769746 -0.00022625382139887518 -0.00013442362036159006 0.9999999732179394 -0.00018839960192845728 0.0002262284980132645 0.00018843000926302422 0.9999999566573983,0.19998867636323325 0.16690510053666685 0.0024473896197605427,5
2,1169,1,1,0.9999999672125259 -0.0002555045296709496 -1.7099169933254554e-05 0.0002555089476010547 0.9999999338508695 0.00025886953061250717 1.7033026464718937e-05 -0.0002588738911158128 0.9999999663470914,-0.0021090964658014855 -0.20230215305523558 -0.01628602009361657,5
2,1180,1,1,0.9999998923384344 -0.00039151270080634015 -0.00024908015720394045 0.0003915275957550035 0.9999999215678054 5.9753869899162315e-05 0.000249056743268322 -5.985138522103528e-05 0.9999999671942753,0.12029544540857273 -0.08247391013690475 -0.05302612704190324,5
2,1199,1,1,0.9999992686076689 0.000871236208666748 -0.000838887117829562 -0.0008716133600499276 0.9999995191985735 -0.00044932479544590453 0.000838495246460208 0.000450055652033432 0.9999995471877138,0.7844365260129678 0.47951381198757304 -0.0494463535126215,5
2,1212,1,1,0.9999999913938177 8.206341850985899e-05 0.00010236190934390099 -8.200023429701109e-05 0.9999998062228213 -0.0006171144806116913 -0.00010241253203233797 0.0006171060815998719 0.9999998043458596,-0.12068519337279326 0.4803709629846473 0.011293646320609696,5
2,3,5,1,0.9999999999994487 1.0236434825339202e-06 2.3368285401170752e-07 -1.0236434232480107e-06 0.9999999999994438 -2.5402277878394663e-07 -2.3368311402593989e-07 2.5402253964190713e-07 0.9999999999999406,0.0018377573193220087 0.002517918926784546 -0.0006456804202343847,5
2,8,5,1,0.9999999999995277 9.469878723966652e-07 2.2191283145095442e-07 -9.469877998435905e-07 0.9999999999994984 -3.27462614128915e-07 -2.2191314150155073e-07 3.2746240402614646e-07 0.9999999999999227,0.0017292787080194216 0.0024930566261787135 -7.043016353236453e-06,5
2,17,5,1,0.9999999721385986 -0.0001547521272591279 0.000178254260095434 0.00015478006727986937 0.999999975737948 -0.0001567393843908832 -0.000178230000017654 0.0001567669702298713 0.9999999718290915,-0.15865911595217597 0.14152123815413375 0.006984067536905059,5
2,27,5,1,0.9999999852615323 0.00012141438537432298 0.00012138979852183152 -0.0001214063922225575 0.9999999904619896 -6.585218175730184e-05 -0.00012139779276626461 6.583744328925167e-05 0.9999999904640039,-0.12183316546165202 0.08861974607650325 -0.0008928646687991204,5
2,36,5,1,0.9997708237887556 -0.01914042733592275 0.00958874038397476 0.01920037558823212 0.9997964358862812 -0.006199384353316659 -0.009468129594794684 0.0063820710186889215 0.9999348097208582,-8.109352653729673 1.9734203319436858 1.6027516671276771,5
2,38,5,1,0.9999999900289288 0.00013848315868295047 2.7650644136314323e-05 -0.00013848339874961146 0.9999999903734992 8.680399388740455e-06 -2.764944178099138e-05 -8.684228457213339e-06 0.9999999995800465,-0.012123325069723023 0.04995199244865489 0.018569913526903292,5
2,39,5,1,0.9999999972622933 3.4278603866788604e-05 -6.557737134590957e-05 -3.428290075374596e-05 0.9999999972656495 -6.552392538597407e-05 6.557512509799968e-05 6.552617338915351e-05 0.9999999957031125,0.08553670527248869 0.08806387762663803 -0.0409227378796686,5
2,41,5,1,0.9999999933044045 -2.0399514300384336e-05 -0.00011390807555067273 2.0400916444285322e-05 0.9999999997161542 1.2308286401321866e-05 0.00011390782443526648 -1.2310610148114076e-05 0.9999999934367279,0.15450220111898716 -0.0032920480780376238 -0.04340414363616674,5
2,47,5,1,0.9999998494254378 0.0004870876564803117 0.00025277404208312593 -0.00048706667461889674 0.9999998779334288 -8.30613155599208e-05 -0.0002528144693695056 8.293818524086893e-05 0.9999999646030499,-0.2777768445252491 0.26531195174554867 0.07002507926824819,5
2,58,5,1,0.999999951545004 0.0002857473251974829 0.00012352512249619307 -0.00028574520737395526 0.9999999590275674 -1.71621901571134e-05 -0.00012353002148508818 1.712689261373912e-05 0.9999999922235019,-0.13587717886386486 0.09813521553407156 0.03139074671992148,5
2,61,5,1,0.9999999582412721 7.388423211354689e-05 -0.00027938964443638414 -7.388019653740974e-05 0.9999999971663909 1.4454551085050105e-05 0.0002793907116081275 -1.4433909119402049e-05 0.9999999608662449,0.2893386628851431 0.021860976151330647 -0.11928053543135775,5
